C=C(C)C(=O)NC(=O)CCC(N)C(=O)O,-17.559816525339652
c1ccc(-c2ccc3[nH]ccc3c2)nc1,-10.793392625894377
COCC[C@@](C)(Cl)CCl,-8.511795629758696
O=S1(=O)C=CC2=C1CC2,-9.238929213573908
CCNC(CO)CCSC,-11.119279384929245
CC(C)C(F)(F)C(C)(F)F,-3.929807115507388
CC(C)(C)[C@@H](Br)CC=O,-6.688141524087363
CCC(C)=C(CC)CC,-2.9881420097007463
O=C1CC2(CSC2)C(=O)O1,-9.172671165781605
COCCC(N)C(C)(C)C,-6.1016603175774415
O=C1C=CC=CC1=CNNC(=S)N1CCCC1,-19.941112778942767
O=C(NCc1ccccc1)c1cc2occc2s1,-11.76187809384418
CCC(C(C)C)C(N)C#N,-7.707405647865395
N#CC(C(N)=O)=C(O)Nc1c(F)c(F)c(F)c(F)c1F,-7.771065180903318
CCCCOC(=O)NC(CSC)C(=O)N(C#N)CC,-12.668176792356006
c1ccc(COCC2OCOO2)cc1,-9.558243443365216
CCOC(=O)N1CCC(N=Cc2ccccc2O)CC1,-11.86506379125629
C=C1CCC=CC1=N,-5.885271996580049
CCCC(C)C(C)C(C)Br,-5.190961526084007
S=C1NN1c1ncccn1,-11.774135854643346
O=c1ccsn1Cc1ccc2c(c1)CCO2,-11.723932624689295
C[C@H](Br)COC(F)(F)F,-4.979616494732743
C=N[C@@H](CO)CC(C)C,-5.976683742616291
C=C(C)C(C)(OC)OOC(C)(C)C,-5.307092734091342
C=C(CCCC)CC(N)=O,-10.217673826213217
B1NC(c2ccccc2)C(COCc2ccccc2)O1,-12.304081637822225
CC(C=O)=NN=CC(=O)O,-7.708291690619954
C=CC(C)=CCC(=O)NCC(C)N(C)C,-10.72293152282455
S=c1nn[nH]n1C1CC2CCC1CC2,-15.515287409328687
c1nnn2c1NCC2,-11.319237637822473
CC(CCO)CC(C)(C)C,-6.8453331561922335
NC(=S)SSSC(N)=S,-15.30687096282752
O=C1C2=C(NCC=C2)c2nccc3ccnc1c23,-14.194663970873053
c1cc2c(cn1)[nH]c1ccc(CC3CCCNC3)cc12,-14.814945949729239
