C=C1C=NCC2OCCC12,-0.3304174933945302
CCCCNC(=O)c1cc2ccc(OC)cc2[nH]1,2.2493949780288216
Cc1csc2nc(-c3ccc(Cl)cc3)cn12,3.377187098494704
O=C(c1nccc2c[nH]nc12)N1CCC2NCCC21,-1.7157426792785448
C#CCOC(=O)CCS,1.5692060240891943
O=C1CCCCNCCN1,0.6617397126974652
O=C(O)NCCNS,-1.6333859683446703
CCC(=O)N[C@@H](O)C=O,-0.849056120136264
CCN(CCCN)C(C)C,2.425320293142682
CCC(O)C(=O)CC(=O)O,-0.1073747495576733
CCOC(=O)N(O)CC,0.7759561937851384
C#CC(CC)(CC)C(=O)O,1.6853109884901118
C=C1CC2CCCN2CN1,1.2903868569942107
CC(C=O)C(=O)CC(=O)O,-0.3981175521154981
O=S1C=C(c2ccccc2)N(c2ccccc2)C1,2.228120823148766
C1CNCC2NCCC2C1,-0.015274659490707622
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)OBr,3.573667474485337
CC(O)C(O)=C(O)C(C)O,-0.951111412052843
C[C@@H]([C@H](O)Cl)N(C)N=O,0.2092480854362856
CCCCCCO,2.261649442710962
S=c1[nH]c(-c2ccco2)nn1CN1CCCC1,1.9124224717348992
CCCNC(=O)C#CBr,1.5875160414678122
C=C[C@H](Cl)[C@@H](C)CCl,3.37809228385712
c1cc(CC2CNC2)sn1,0.04843569108369928
C[C@H](Br)C(O)(O)CO,0.1909711511493697
CCC=CCCNCCO,2.1491335155785296
OCCC1Cn2nnnc2C(c2ccccc2)O1,-1.2934966514205513
CC(C)OC(=O)C=CC=O,1.2112038089037669
NC(N)(F)F,-1.5622659628189617
NCCCC(=O)C(=O)O,-0.6167304011403215
CCCC(=O)[C@@H](Cl)CO,1.2886114070204135
NC(=O)C(C=O)CC(=O)O,-2.2824719239484264
O=C1C=CC=CC1=C1CSc2ccccc2N1,2.7468196423359608
CCC(=O)NOCCON,0.4051021834284332
CC(CSCl)OC(C)CSCl,4.2385468481048685
CCC(O)N(CC)C(C)=O,1.2673804436381952
CS[C@H](S)C(S)(S)S,3.5191817444405964
O=C1NSc2ccccc2CC1c1ccccc1,3.294245463139663
CCCC(CNC=O)NC,0.9465266708177918
CC(C)C(=O)C(O)C(C)C,1.831024246563671
COC(C)C(O)C=C(C)C,2.0967407396986544
CC(N)CC(=O)C(C)(C)C,1.7263489712887083
O=C(Cn1ncc2cccn2c1=O)N1CCOCC1,0.36778465057354537
CN[C@@H](CO)CCS,1.158934174978427
CC(C)[C@H](O)[C@@H](C)CN,1.8003591373881491
C1=Cc2ccnn2CCC1,1.70256464981986
CNC(=O)C=NC=NC(C)N,-0.7983358696364197
NN[C@H](C=S)CO,-0.24227081207375514
CC=CCSSC(C)CC,4.554029241454927
CSC(N(C)C)N(C)C,2.4559118847400336
CCNC(CCS)C(N)=O,0.8224013959220843
CCSC(=O)[C@H](O)CO,0.3904009612250591
CNC(NN)=C(C)C(N)=O,-0.7479956132521113
CC(=O)c1ccc2cc(N(C)C)ccc2c1,2.842095233245235
O=c1nc(-c2ccc(N3CCOCC3)cc2)cn[nH]1,-0.6295224632156725
CC=CC(=O)CNCCC,2.2531567816543263
CNC(=S)[C@@H](C)S,1.8836679012583848
CC(C)CNF,1.2070849854565109
C#CC[C@@H](CC)N(C)C,2.7945357799884856
O=C1C(=O)N(CNCC2CCCO2)c2ccccc21,0.7583836498761737
O=C1NC(c2ccccc2)Oc2ccccc21,1.8942310016401147
N#CSCC(=O)OCCN,-0.4184157610141033
CCCCN(N)C(N)=O,0.6116016296857717
CC(C)CC(=CO)C(=O)O,0.5913842902041221
CCCCCN=COCC,2.531262828013829
CNCOCCCCCO,0.0817805167657674
CSCCONC(=O)CO,0.18393184096969487
C=C(C)C(=C)CCCCCl,4.089364018902444
CC=CCNC(CC)CCl,3.5144136688316663
C=CCNC(=O)OCC=C,1.1261090269122775
CCCC(C)NOC(C)=O,1.59372689998908
CCCC(C)SCCCN,3.292604182774102
CN[C@@H](O)CCl,0.4242057313487641
CC1(O)OOC(c2ccccc2)CC12CCOC2=O,1.4823316567243847
c1cc2c(cn1)CN(Cc1cnc3[nH]ccnc1-3)C2,-1.8023418151204609
CNC(=O)N(C)CC(N)=O,-0.6759267712031886
CC(=O)C(C)=NNC(=O)C(C)C,0.40856578131561816
