Cc1cccc2c1cccc2C,-2.301
CC(C)(C#C)NC(=O)c1cc(Cl)cc(Cl)c1,-6.3615
O=CC(Br)(Br)Br,0.183
CCC(Cl)(Cl)Cl,1.4994
Clc1cc2ccccc2c(Cl)c1Cl,-4.699
COc1cc(cc(c1)OC)C(O)=O,-6.8601
CC(=O)Nc1ccc(cc1)OCC,-6.1599
CCC(CC#N)C#N,-1.7212
Clc1cc(ccc1)Oc1cc(Cl)c(Cl)cc1,-3.9066
Clc1c2c(c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.9586
COC(=O)[C@@H](C)N(c1cc(Cl)c(F)cc1)C(=O)c1ccccc1,-5.1249
CC(=O)Oc1ccccc1[N+]([O-])=O,-2.6615
CC(C)(C)N1N=CC(SCc2ccc(cc2)C(C)(C)C)=C(Cl)C1=O,-5.9281
CC(C)C(=O)C(C)C,1.1278
CCCCCCCCCCCC(C)=O,-1.9821
c1cccc[n]1,1.3181
CCCCCCC[C@H](C)O,-1.1704
CCOC(C)(C)C,2.0927
COCCN(C(=O)CCl)c1c(C)cccc1C,-4.9469
Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1,-7.0458
[O-][N+](=O)OCCO[N+]([O-])=O,-1.1427
Cc1ccco1,2.1938
OCC(F)(F)C(F)(F)F,1.6641
CCCCCCCCCN,-0.556
C1CC2CCC1CC2,0.5234
C1COCCO1,1.5808
CC(C)C(O)C(C)C,0.4768
CCC(C)=C,2.7853
C[Si](C)(C)O[Si](C)(C)C,1.6243
ClCCCBr,0.8062
O=C(C(F)(F)Cl)C(F)(F)F,3.1538
c1ccccc1,1.9768
CC(C)CCCC=C,1.4015
Nc1[n]c[n]c2[nH]c[n]c21,-10.3507
Clc1ccc2ccccc2c1Cl,-2.699
CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)/[n]1c[n]c[n]1,-4.28765
CC(C)(C)CCO,0.3886
CCC(CO)CC,0.1847
Cc1ccc(Cl)cc1Cl,-0.3391
Nc1ccc(O)cc1,-4.3979
Cc1cc(O)ccc1Cl,-1.301
CCNc1[n]c(Cl)[n]c(NC(C)(C)C)[n]1,-5.9508
Cc1ccc(CCl)cc1,-0.5272
CCc1ccccc1O,-0.8153
CCCCCCC=O,0.5465
Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,-8.5229
OC1CCCC1,0.3962
CCCCCCc1ccccc1,-0.9187
CCCC(O)=O,0.2175
[O-][N+](=O)c1ccccc1Cl,-1.7399
FC(F)(F)c1ccccc1Cl,0.7061
CC(C)(C)OOC(C)(C)C,1.3997
CNC(=O)ON=CC(C)(C)SC,-4.4597
FCC(F)(F)OC(F)F,2.5682
CSC(C)C,1.9031
CCC(=O)Nc1cc(Cl)c(Cl)cc1,-6.0419
CC(CC)=CCC,1.9148
CCCCCCCCCCCCCS,-3.1593
CCOC(=O)C(C)C,1.4048
O=C(Cl)OCc1ccccc1,-2.5058
CSc1ccccc1,-0.3143
CCCCl,2.5372
CC(C)=C(C)CCC,1.2633
CC(C)CCS,1.3079
CCC(C)N,2.2497
CCCSP(=O)(Oc1ccc(Br)cc1Cl)OCC,-6.0457
COP(=S)(Oc1ccc(cc1Cl)[N+]([O-])=O)OC,-5.4437
