CSc1ncnc2[nH]ncc12,9.65
CCCN1C=CC(=CC=C2C=CC(=O)C=C2)C=C1,8.5
CCCCCC[NH2+]Cc1ccc(C)cc1,10.17
CNC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.77
[NH3+]CCCCOc1c2ccccc2cc2ccccc12,9.94
CC(C)n1c(C(=O)N2CCC(F)(F)CC2)cc2cc(OC3CC[NH+](C(C)C)CC3)ccc21,9.9
O=C([O-])Cc1cc(-c2ccccc2)cc2ccccc12,6.7
COc1ccc(C(C#N)N2CCCCC2)cc1OC,4.0
Cc1cccc(C(=O)[O-])c1O,3.02
CC(C)C(=O)C=C(O)C(C)C,9.86
C[NH+](C)CCO,9.36
C[NH+](C)CCCc1ccc2ccccc2c1,10.27
CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CCC[NH3+])c1ccccc1,10.3
Fc1cccc(NC(=S)c2ccc(Cl)cc2)c1,10.16
CO[C@H]1C=CC2=CC[NH+]3CC[C@H](CO)/C(=C\CO)[C@]23C1,7.79
CC(=O)C(Cc1ccc(C#N)cc1)=C(C)O,9.69
CC(C)Oc1cccc2c1NC(=[NH+]CC(F)F)NC2C,10.2
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,6.02
NS(=O)(=O)c1ccc(CCCCCO)cc1,10.28
Cc1cc(C(=O)N2CCCC2c2ccc(-c3cccc(Cl)c3)nc2)no1,3.5
CC(C)[NH+]1CCC(Oc2ccc(C3(C(N)=O)CCOCC3)cc2)CC1,9.78
COCCNc1cccc(C)c1,4.29
Oc1ccc2c(c1)Cc1ccccc1-2,9.51
Cc1cc(C)c(Nc2nc(N)nc(Nc3ccc(C#N)cc3)n2)c(C)c1,3.8
COc1ccc(/C=C/C(=O)[O-])cc1,4.6
C[NH+](C)CCCN1c2cc(F)ccc2CCc2ccc(F)cc21,7.65
C=CCNc1ccccc1,4.17
C#C[C@]1(O)C[C@H](C)[NH2+][C@@H]2CCCC[C@H]21,9.63
CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,8.03
Cc1ccccc1/C=C/c1ccc(N(C)C)cc1,4.59
Cc1cn2nc(-c3ccccc3)ccc2[nH+]1,5.09
CCC1(C2CCCC2)Cc2cc(OCC(=O)[O-])c(Cl)c(Cl)c2C1=O,3.9
CNS(=O)(=O)c1ccc(Cl)cc1,10.96
COc1cc(C)ncn1,3.65
CN(C)c1cc[nH+]c(N2CCc3ccccc3C2)c1,8.8
O=c1[nH][nH]c(-c2ccccc2)c1Cc1ccccc1,7.7
O=C([O-])C1c2ccccc2-c2ccccc21,2.765
FC1(F)CC[NH2+]CC1,8.5
CC[NH2+]Cc1ccc(C)cc1,10.04
