N#Cc1ccc(cc1)C#N,0.3
ClCBr,0.6
OC(=O)c1ccc(c[n]1)C(O)=O,0.76
Oc(ccc(c1)C(C)(C)C)c1,1.83
FC(F)(F)c1cccc(Cl)c1,2.35
[O-][N+](=O)c1cccc(O)c1,1.4
ClC(Cl)(Cl)Cl,0.87
CC(Cl)CCl,0.85
CC1OC(C)OC(C)O1,0.48
Clc1cc2ccccc2c2ccccc21,3.49
CC(=C)C=C,1.3
CC(C)COc1cc2ccccc2cc1,2.8
Brc1cc(Br)ccc1,2.82
COP(=S)(Oc1ccc(cc1Cl)[N+]([O-])=O)OC,1.89
CCC(C)=NO,0.7
Brc1cc(Br)c(-c2ccccc2)c(Br)c1,3.87
Nc1cc(O)ccc1,1.34
O=C(Nc1ccc(Cl)cc1)NC(=O)c1c(F)cccc1F,2.2
O=C(N(CC)CC)c(cccc1C)c1,0.38
NCCNCCO,0.46
C1Cc2cccc3cccc1c23,2.88
O=S1(=O)CCCC1,0.85
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,4.23
O(c(c(c(c(c1Br)Br)Br)Br)c1Br)c(c(c(c(c2Br)Br)Br)Br)c2Br,3.38
Nc1cc2c(cc1)C(=O)c1ccccc1C2=O,1.51
Oc1cc(Cl)ccc1Cl,1.01
C1CNCCN1,0.59
CNc1ccc(cc1)C(O)=O,0.38
CC(C)CCOCCC(C)C,2.23
ClC(Cl)(Cl)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.29
C(=C(C(C1(Cl)Cl)(C=C2)Cl)Cl)(C12Cl)Cl,3.81
FC(F)(F)c1cc(Cl)c(Cl)cc1,3.18
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,3.82
C(F)(F)(F)c1cc(Cl)ccc1N(=O)=O,1.87
ClC(Cl)(Cl)C(Cl)(Cl)Cl,2.71
O=C(O)C(C(C(=O)O)CCC1)C1,0.3
CCCCCl,1.23
COc1c(Cl)cc(Cl)c(Cl)c1Cl,3.34
Nc1c(Cl)c(Cl)cc(Cl)c1Cl,2.52
Oc1ccccc1,1.24
CCOP(=S)(Oc1ccc(cc1)[N+]([O-])=O)c1ccccc1,2.97
CCN(CC)C(=O)SCc1ccc(Cl)cc1,2.23
Clc1ccc(cc1Cl)-c1cc(Cl)c(Cl)cc1,4.62
Cc1cccc(c1)NC,0.86
Cc1ccc(c(c1)OP(=S)(NC(C)CC)OCC)[N+]([O-])=O,2.46
Cc1cc(ccc1)[N+]([O-])=O,1.08
CCc1ccc(CC)cc1,2.68
O=P(OC(CCl)C)(OC(CCl)C)OC(CCl)C,0.9
