N=3(C2(=C1(N=CC=C(C1=CC(=C2C=C(C=3)C)C)C))),5.9
N=2(C=1(C(=CC(N)=CC=1)C=C3(C=2C=CC=C3))),5.88
O=[N+]([O-])C2(=CC=C(C=NC1(=NC=CC=N1))C=C2),3.12
N=1(C=3(C(C=C2(C=1C=C(N)C=C2))=CC=C(C=3)N)),9.65
N2(=C(NC)C1(=C(N(C)N=C1)N=C2)),4.24
S(C(=N)C1(=CC=CC=C1))C,5.84
OCC(N)(CO)C,8.8
N#CCN,5.37
O=C([O-])C(NC)C(C)C,9.9
N1(=CC(=CC=C1)C2(N(CC=C2)C)),7.04
S(CCN(CC)CC)C,9.62
O3(CCN(CCNC2(=NN=C(C1(=CC=CC=C1))C=C2CC))CC3),5.725
ClCC(=O)C,13.57
N=1(C(=N)N(C=CC=1)C),10.75
NCCCCCCCCCCCCCCCCC,10.6
N=1(C=4(C(C=C2(C=1C=CC=3(C2=CC=CC=3)))=CC=C(C=4)N(C)C)),7.31
S(C(=N)C1(=CC=CC=C1))CC(C)C,8.22
N=C(NC1(=CC=CC=C1))NC2(=CC=CC=C2),9.94
ClC1(N2(CCC(C1)CC2)),6.98
O=C(NC(C(=O)NCCC)CC=1(N=CNC=1))C2(=NC(=CC=C2)CNCCN),7.233333333333332
S(=O)(=O)(N)C1(=CC=C(CN)C=C1),8.35
O2(CCN(CCCOC1(=CC=C(OCCCC)C=C1))CC2),6.24
N=C(N(C1(=CC=CC=C1))C2(=CC=CC=C2))N,10.42
N1(=CN=CC=C1),1.3
N(CCC)(CCC)CCC,10.47
N(C(CC)C)(C)C,10.4
N2(=C1(NCCC1CCC2)),11.7
S=C1(C2(=C(N(C)C=C1)C=CC=C2)),0.56
N2(C1(=CC=CC=C1))(CCCC2),4.3
S(=O)(=O)(C1(=C(OC)C(OC)=C(OC)C=C1))CCN(CC)CC,7.41
S(=O)(=O)(N)C1(=CC=C(N)C=C1),2.11
O=C([O-])C1(CN(C2(CC4(=CNC=3(C4(=C(C2(C1))C=CC=3)))))C),8.52
O=C(C1(=CC=CC=C1))CC2(=CN=CC=C2),5.355
[Br]C1(=C(C=CC(=C1)N)C),4.02
O=C(C(C1(=CC=CC=C1))(C2(=CC=CC=C2))CCN3(CCOCC3))CCC,7.17
O3(C(N2(C1(=C(C=CC=C1)N=C2)))C(O)C(O)C(C3)O),4.035
O=C1(C2(CCN(C1)CC2)),7.27
N2(=C(N)C=1(C(=CC=CC=1)N=C2)),5.79
O=C(OCCN(CC=C)CC=C)C(=C)C,7.02
[Br]CCCCCCN,10.6
O1(C(=NN=C1C2(=CC=CC=C2))C3(=CC=CC=C3)),1.96
[Br]C=1(C=NC2(=CC=CC=C2(C=1))),-0.44
O=C(C1(=CC=C(N)C=C1))C,2.27
N(=C1(C(CCCC1)C))C,9.47
N1(=NC=CC=2(C1=C(N)C=CC=2)),3.68
OCCN(CCO)C,8.51
O=C(O)C=1(NC=CC=1),-0.65
[O-]C=1(C=2(C(N=CC=1)=CC=CC=2)),11.25
[Si](OC2(CN(CC1(=CC=C(OC)C=C1))C2))(C)(C)C,8.17
ClC1(=CC=C(N(CO)C)C=C1),3.02
N=2(C1(=C4(C(=CC=C1C=C3(C=2C=C(N)C=C3))C=CC=C4))),6.72
S=C(N)C,-2.51
[Br]C1(=C(OC)C(=C([O-])C(=C1)[Br])C(=O)NCC2(N(CCC2)CC)),9.12
N=2(C1(=C(N)C=CC=C1C(N)=C3(C=2C=CC=C3))),9.3
N2(CC1(C(CCCC1)CC2)),10.95
N2(C1(=C(C=CC=C1)CCC2)),4.96
O=C([O-])CCC#CC#CCCCN,9.94
O=C2(NC1(=C(N=CN=C1)NC2=C4(NC3(=NC=NC=C3NC4=O)))),1.0
O=C([O-])CNCCCC,10.16
[O-]C1(=NC=2(C=CC=CC=2(N1))),11.95
NC1(=CC(=C(C)C(=C1)C)C),5.15
O=C([O-])CCNCCCCCC,10.6
N1(=CC(=CC(=C1)C)CC),5.2
NC2(=C(C1(=C(N)C=CC=C1C))C(=CC=C2)C),2.9000000000000004
O=C(N)CC(=O)C1(=NC=CC=C1),8.23
N(CC=C)(CC=C)CCCN(CC=C)CC=C,7.880000000000001
O=C([O-])C1(=CC=C(CN)C=C1),9.64
OC(CN(CCO)CCCCCC)CC,9.1
ClC3(=C(NC1(=C(C=CC=C1)CC(=O)OCCCCN2(CCOCC2)))C(Cl)=CC=C3),8.4
O=C(OCCC=1(N=CNC=1))C,6.97
N(C(C)C)(C(C)C)CC,11.44
S1(C(=NN=C1C2(=CC=CC=C2))NC),2.8
O=C(NC1(=C(C=CC=C1C)C))C(N(CC)CC)C,8.11
OC1(=C(N=CN(C)C)C=CC=C1),7.41
O=[N+]([O-])C=2(C=1(C(=NC(C)=CC=1NCCC[NH+](C)C)C=CC=2)),6.41
OCCN(CCO)CCO,7.76
O=C(NN)CC#N,2.34
O=C(NC2(CC3(N(CC1(=CC=CC=C1))C(C2)CC3)))C4(=C(OC)C(OC)=CC(=C4)N),9.07
O=C(N2(C1(=C(C=CC=C1)N=C2)))C3(=CC=CC=C3),1.8
O(N(C)C)C,3.65
O=[N+]([O-])C1(=CC=NC=C1),1.86
O=C(OCC)CC1(=NC=2(C=CC=CC=2(N1))),5.7
O=[N+]([O-])C=3(C2(=C(NCCCC[NH+](C)C)C=1(C(=CC=CC=1)N=C2C=CC=3))),6.9
N2(=C(NCC)C1(=C(N(C)N=C1)N=C2)),4.24
OC2(C1(N(CC=C1C)CC2)),9.6
N#CC(=NNC1(=CC=CC=C1))C#N,-0.82
ClC2(=CC(C(=N)C1(=CC=CC=C1))=CC=C2),5.69
O=C(OC)N2(C1(=C(C=CC=C1)C35(C26(C(O)(C(=O)OC)C(O)C4(C=CCN(C34)CC5)(CC6))))),5.63
O=C1(C=CN(C)C=C1),3.33
NCC=C,9.74
O=C(OCC)CCCCN,10.15
N1(=CC(=C(N)C=C1)C),9.15
O=C([O-])CCC1(=NC=2(C=CC=CC=2(N1))),5.7
O=C(NC1(=CC=C(CN(C)C)C=C1))C=N[O-],9.56
O(N)CC1(=CC=CC=C1),4.34
S(C#N)C1(=CC=C(N(C)C)C=C1),3.3
N1(=C(N=CC=2(C1=CC=CC=2))N),4.8
O(C1(=CC=C(N)C=C1))C,5.35
ClC1(=C(C=CC(=C1)N)C),4.05
N(C1(=CC=CC=C1))(C(C)(C)C)C,7.5
[S-]C2(=NC=1(NC=NC=1C=N2)),7.15
N(C1(=CC=CC=C1))=CC=CC=CNC2(=CC=CC=C2),8.52
O=C(C1(=CC(=C([O-])C=C1)CN(C)C))C2(=CC=CC=C2),10.23
OCC1(N2(CCC(C1)CC2)),10.85
N=1(C=C(N)C2(=CC=CC=C2(C=1))),6.28
N(=C1(C(C=2(C=CC=CC=2(C1(C)C)))(C)C))C,7.0
OC1(=C(O)C=CC=C1CCN),8.6
N=2(C1(=C(C=CC=C1)N(C=2C)C)),6.55
N1(C(CCCC1)C),10.98
O=[N+]([O-])C=2(C=1(C(=NC=CC=1NCCC[NH+](C)C)C(C)=CC=2C)),6.37
N(C1(=C(N)C=C(C)C=C1))=C2(C=CC(=N)C=C2),4.2
O3(CCN(C2(=CC=C(N1(CCCCC1))C=C2))CC3),6.7
OC2(=C(C1(=NC=CC=C1))C=CC=C2),4.2
N12(CCC(CC1)CC2),11.04
OC1(=C(N)C=C(N)C=C1),4.375
S2(C(C(C=1(SC=CC=1))=CC(N(C)C)C)=CC=C2),8.95
O1(C(=NC=C1C2(=CC=CC=C2))C3(=CC=C(C)C=C3)),1.04
N(N(CC)C)(CC)CC,7.3
[Br]C1(=C(N)C=CC2(=C1CCCC2)),3.05
O=C(N)CCCC1(=CC=NC=C1),5.64
ClC1(=CC=C(C(O)CN)C=C1),9.04
N=2(C=1(C(=C(N)C=CC=1)C=NC=2)),3.57
NC(C(C)C)C(C)C,10.4
N1(CCCCCCC1),10.78
N2(C(C1(=CC=C(C)C=C1))CCC2),9.99
OC1(=C(C=CC=C1C)CN(CC)CC),9.55
N=2(C1(=C(N)C=CC=C1NC=2CC3(=CC=CC=C3))),8.6
S(C1(=NC=CC=C1))CC2(=CC=CC=C2),3.23
N23(CC(C1(=CC=CC=C1))C(CC2)CC3),10.2
S(=O)(C3(=CC(OC)=C(C1(=NC=2(N=CN=CC=2(N1))))C=C3))C,2.69
N=3(C=1(C(=CC2(=CC=CC=C2(C=1)))NC=3)),5.24
OC(CN(C(C)(C)C)CCO)CC,9.4
N(CC(CN)(C)C)(C)C,8.745000000000001
[Se-]C(CN)C,10.85
N1(C(CCCC1C)C)(C),10.21
[O-]C1(=[N+]2(C(=CC=C1)C3(CN(CCC=C)CC(C2)C3))),7.0
O=C(O)C(N)(C)C,10.15
N1(CCC1)(C),10.4
O=C([O-])C(N)CCCC,9.825
S(CC(C)C)CCN(CC)CC,8.83
N1(=C(N)C=C(C)C=C1C),7.84
OCCN(CCO)CCC1(=NN=NN1),9.2
N=1(N(C=C(C=1C)C)C),3.56
N1(=C(N=C(N)N=C1N)NCC),5.23
O=C([O-])C(NC(=O)CC[NH3+])CC=1(N(C=NC=1)C),8.305
O=C(OC(C1(=CC=CC=C1))CCN(CC)CC)C2(=CC=CC=C2),7.53
O=CC1(=NC(=CC=C1)C=O),1.92
S(C(=N)C)C,6.71
[S-]CCN,10.73
N1(=C(C=CC=C1)C),5.98
N1(=NC(=C(C)N=C1C)C),2.85
S1(C(=NC(C1)CC)C(C)C),5.28
O=C(NC1(=CC=C(N(C)C)C=C1))C=NO,4.94
SCCNC1(=CC(=CC=C1)C),4.68
OC1(=C(C=CC=C1)CN(CCC)CCC),8.3
OC(CN(CCO)CCCCCCCC)CC,8.3
O=[N+]([O-])C2(=C(N)C=1(C(=CC=CC=1)C=C2)),-1.6
FC2(=C1(N=CNC1=CC=C2)),4.4
N=C(N(C)C)NC,13.6
O=C(NC2(CC3(N(CC1(=CC=CC=C1))C(C2)CC3)))C4(=C(OC)C=CC=C4),8.88
O=C(NCC(=O)[O-])C([NH3+])CC=1(N=CNC=1),6.763333333333333
O(CCNC1(=CC(OC)=CC=C1))CC,3.67
O(CCN=C(C1(=CC=CC=C1))C(O)(C)C)C,5.75
OC(CN(CC)CC)(CC=C)C,9.71
OC(CN(CC(O)C)CCCCCCCCCCCCCCCC)C,9.19
N(NCC)(CC)CC,7.08
ClC2(=CC=C(CN1(CC(O[Si](C)(C)C)C1))C=C2),7.72
OC(CN(CCO)CCC)C,8.9
N=3(C2(=C1(N=CC(C)=CC1=C(C)C(=C2C=C(C=3)C)C))),5.54
[Br]C=1(C(=O)N(N)C=C(C=1)C(=O)OC),2.4
FC(F)(F)C1(=NNC(=C1)C),-0.5
N#CN(CC)CC,-2.0
OC(CN(CC(O)C)CC(C)C)C,8.8
O1(C(=NCCC1)N(C2(=CC=CC=C2))C),10.71
O=C1(OCC(C1CC)CC=2(N(C=NC=2)C)),7.08
SCC1(=NC=CN1),6.37
S(=O)(=O)(NC1(=CN=C(N)C=C1))C2(=CC=C(N)C=C2),4.19
OCCN(C1(=NC(=NC(=N1)N)N))CCO,5.1
N=2(C1(=C3(C(=CC=C1C=CC=2)C=CC=C3))),4.25
O(C(C1(=CC=CC=C1))C2(=CC=CC=C2))CCN3(CCCCC3),8.03
N2(=C(C1(=NC=CC(=C1)C))C=C(C)C=C2),5.32
N1(C(CCC1)CC2(=CC=CC=C2)),10.35
O=[N+]([O-])C2(=CC1(=C([O-])C(C(=O)OCC)=CN=C1C=C2)),8.0
N=3(C2(=C1(N=CC(C)=CC1=CC=C2C=C(C=3)C))),5.23
O=CN1(CCNCC1),7.98
N#CCN1(CCCCC1),4.55
ClNC,1.71
ClC1(=CC(=C([O-])C=C1)CN(CC)CC),11.19
[P+](C1(=CC=CC=C1))(C2(=CC=CC=C2))(C3(=CC=CC=C3))C5(C4(=C(C=CC(=C4)OC)C6(=C5C=CC=C6))),9.09
IC2(=C(O)C1(=NC=CC=C1C(=C2)Cl)),2.61
S(SC)C(=C(N(C=O)CC1(=C(N=C(C)N=C1)N))C)CCO,5.59
