O=C1NC(=O)C2(N1)Nc1cnccc1NC2=O,-24.213093021907053
C=C(CO)CC(=O)OCC,-5.119328863580807
C=CCN(C=C(C#N)C(=O)NCCCCl)CC=C,-11.264690163060903
O=C(S)SC(F)(F)F,1.2634454458910984
C1=CC[C@H]2S[C@@H]2C1,-2.426079688355029
C=NC(=NC=CC)OCCC(C)(C)C,0.020643791064550443
O=C(NC1CCCC1)c1ccc2cccnc2n1,-11.588234430874062
O=S(=O)(NC1=CCCCC1)c1cccnc1,-11.442206183995824
CC(C)=C(C)OC(=O)O,-4.688105933775641
O=C1CCN2CCC=CN12,-8.194053937584616
C=C(C#N)C(=O)NCCOC(C)C,-11.733987828792017
CC(C)(C)OCC(Cl)C#N,-3.480070787634859
C[C@@H](F)[SH](=O)=O,-8.228791580840618
CCNP(C)(C)=O,-10.164630490419476
CCC(=NNC)S(C)(=O)=O,-8.71823542312531
CC(OC(=O)NC(C)(C)C)C(=O)F,-5.035562687173272
C=C(C)[C@@](F)(CC)CN,-1.8559068132065728
Nc1nccc(C(F)(F)F)n1,-6.546090429281462
O=C(Cl)C(F)(F)P(=O)(O)O,-9.384221392546033
CCC(C=O)PC,-3.3177950776951652
N#CCNOC=O,-7.452742415369456
CC(CC#N)N(Cc1ccccc1)Cc1ccccc1,-5.363920576627204
CCCC(C)(C#N)NC=O,-10.28379382202301
CC(=O)[C@H](F)[C@H](F)CF,-5.909644446105622
COC(CO)C(F)(F)CO,-11.391270650935828
c1ccc(COC2CC3NC(C2)C2OC32)cc1,-10.90441653822974
O=C(Nc1ccccc1)c1cnc2ccccc2n1,-8.922472659866822
CC(=O)NCCNC(=O)P(=O)(O)O,-23.633469861248155
c1nc2[nH]ncc2cc1CNCC1CC1,-11.57989044369509
C1=Cc2ccccc2OC(C2CC2)=N1,-3.744314827559701
C1=CC[C@H]([C@@H]2CS2)C=C1,-2.769431905380681
O=c1[nH]c2ccccc2cc1CNc1cccnc1,-14.47086833233766
O=c1c2ccsc2cnn1CCN1CC2CCC(C1)O2,-11.55011890665241
CNCCCOCCSC,-6.580047451321462
CCC(=O)NCCNCN,-14.217536673911676
O=C(Cc1cc[nH]n1)NN1C(=O)CNC1=O,-20.410201484246524
C=C1C(=O)NC(=O)CC1c1ccccc1,-9.054565814435149
c1csc([C@H]2CCS2)c1,-2.162038333905234
SCCNCC(S)S,-8.436161969986323
C1=C(C2NCNO2)SCC1,-13.38239749598427
O=C(CCl)NCO,-9.678281522538084
C=C(F)CCCCC(=O)OC(C)(C)C,-1.807640703417132
C=CC(O)C(CC)OCC,-3.800045784370896
C=CN=C(NC(C)=NCCO)C(N)=CN,-17.155242020282138
C(#CCOC1CCCCO1)C=Cc1ccccc1,-5.501221428387152
OCC[C@@H](Cl)C(Cl)Cl,-7.827139385252861
CC(=NO)C(Cl)C(Cl)(Cl)Cl,-4.287630945285214
C=C(C)C(=O)N(C)C(=C)C,-1.7892446496115868
COCC(=O)NOC,-5.845769677509707
CC(C)(C)OC(C)(NC=O)C(=O)O,-10.242384503079874
O=C(CCCCCl)N(Cl)Cl,-4.273631219304413
O=COC(SCl)C(O)CO,-11.119214751401033
C=CCCOC(=O)O,-6.652941406809464
O=C(C=S)CCO,-8.429551790172898
O=C1C=C(NC(=O)Cc2ccncc2)CCC1,-16.603572502984886
CCCCCCSSCN,-4.950512627481818
CCOC(=O)c1cc2c(ccc3ccccc32)o1,-4.897781791039881
CCCCSSC(C)(C)C,-0.2434232913388603
C=CCC(C)CCC(=C)C,2.2301977339420467
C=C(CC)[C@@H](Cl)CBr,-2.095955360984592
CNCCNC(C)C(C)C,-5.063890325974429
C=CO[S@@](=O)(=S)OC,-4.284386723393152
C=CCCCC(C)(C)O,-2.69187430299334
CC1(C)CC2(C)CC(C)(C1)c1c2ccc2ccccc12,0.814113861394958
c1nc2ccsc2c(=NC2CCNC2)[nH]1,-15.498248657439705
O=C(Nc1nnc2[nH]ccnc1-2)c1ncc[nH]1,-35.64190439876405
O=C1C[C@H]2CC=CCN12,-6.991075886498664
CC[C@@H](C)O[P@](C)(=O)F,-4.691948171377293
CC(C)NCC(=O)CCO,-11.645984084120247
c1cc2nc[nH]c(=NCc3nccs3)c2cn1,-13.59462480493323
CC(C)CCCCCCCCCCCCCC=C=O,3.9319349984237792
C1=COc2ncccc2N1,-8.664890883057991
CCC(=O)C(C)SC(C)C,-2.6603808813083725
C#CCNC(=O)C(C)(C)S,-5.810065670447509
O=CCCC#CCCCO,-9.559401824999263
C=CCON=C(C=O)C(C)=O,-5.833124116147666
CCCCCCOCCOCCOC(=O)Cl,-5.048742886220795
O=C1NC(Cc2ccccc2)C(C2OCO2)O1,-14.62297588639369
c1ccc(Nc2cnc3sccc3c2)cc1,-7.895901821374871
C1=NCN(CCCCOc2ccccc2)N1,-11.808633789428134
NCCCCCC(=O)NO,-10.140779500851396
C=NN(C=C(N)CC)CCCC,-1.866287694567436
O=C(O)O[C@@H](O)C(Cl)Cl,-10.355831227652912
c1cnc2c(c1)CNSN2,-9.799306045842478
C=C(P)NCCNC(C)C,-2.537741777371672
ONC(CCl)(CCl)CCl,-8.924909904944224
O=C(Cn1c(=S)[nH]c2sccc2c1=O)NC1CC1,-17.24161298664604
C=CC=CC(=C)C(C)(C)C,2.0752287388232795
CCCC(Br)(Br)CC,-0.6259967034509327
C=C1COCC1n1cnc2c(=O)nc[nH]c21,-29.249354754132945
S=c1n(CNC2CC2)ccn1-c1ccccc1,-11.164684053513268
CNC(C)(C)N,-5.83076719233592
c1cc2ncc(-c3cnoc3)cc2o1,-8.115340463679694
O=c1[nH]c(=S)c2[nH]cnc2n1Cc1ccco1,-14.44671927597215
C=C1NC(=O)C=CC1=O,-8.425603503601666
C=CC(=O)C(CN)CCC,-6.568897243894156
CC(F)CCN(C)[SH](=O)=O,-9.917261422554507
N=C1C=NSC1,-7.987769766516383
C[C@@H](CCNO)CNO,-11.411581862216234
O=C1SCCC(c2ccccc2)C1=O,-9.390028360772996
CCC(=C(C)C=O)C(C)=C(C)C=O,-5.472441355566247
FC(F)(OCl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OCl,6.1083734088842965
CCCCC(CC)COC(=O)NC#N,-4.973932518253203
O=c1ccnc2nc(C3CCOC3)ccn12,-13.749253690168151
O=c1ccn(C2CC3O[PH](=O)OCC3O2)c(=O)[nH]1,-21.204200544634134
C#CC(CO)NC(C)(C)C,-4.544663651497497
O=C(O)NNO,-11.55256430926054
C1CCN(c2nnns2)C1,-9.201855981907556
CC=CC(C)=NC(C)CC,-1.3244901488991665
CC(C)/N=C\NN(C)C,-6.736756528936424
CCCC(=O)C(N)C(=O)O,-10.425068060698433
C1=C[C@@H]2CC[C@H](N1)N2,-10.096594082130087
C=CC=CC(OC)=C(C)N,-4.436843800082505
O=C1NC(=O)N(CN2CCC(C3CCC3)C2)C1=O,-9.897543207321476
CC(C)(O)CCCNC(=O)CCC(F)=C(F)F,-9.717411728711657
NCCNCCOC(F)F,-8.098654999402546
C=CCSC(=O)CC(C)=O,-4.434245285363797
CCN(CC)C(=S)SSC(S)N(CC)CC,-6.072285366416086
CC(C)C(=O)N=CC=C=O,-3.7489696893189373
N=c1[nH]c2cc3c(cc2s1)OCCO3,-10.243607518170792
O=C(NCCc1cnccn1)c1cc2sccc2s1,-14.728859872506122
CC1(C)CCC2(OCC3OC(C)(C)OC3C2=O)O1,-8.865862563005418
CC(C)(C)C(=O)C(C)(Cl)Cl,-3.3334282093791874
O=C1CCNN1C1=CCCCC1,-8.367315447548803
C1=CSc2ccccc2C=C1,-2.1913248064128825
NC(N)=NCCCC(N)C(=O)OON=O,-15.067767443347288
CCNS(=O)(=O)NCN,-15.286512060689732
C=CC=CS(=O)(=O)N(C)CCC=C,-7.196450797046528
CCCCOCCCNC(=O)NCOCCOC,-13.302678125160522
CCP(Cl)(Cl)(Cl)Cl,-1.1257887965811997
C1=NC2OCCOC2CC1,-10.2737699932525
N=C1C=CC(=S)C(=S)C1,-9.413256233966218
O=c1ccc2c(o1)=C1C=CCCC1CC=2,-5.501481217076682
O=C1CN=CN1CCN1CCCC1,-13.782826049121425
CC(=N)SO,-6.952275749957099
CC(C=O)CCCCC=O,-5.626398806173575
CC(=O)C(C)(C)C(C)CCl,-3.0449221615219084
CC(=CCCl)CC(Cl)(Cl)P(=O)(Cl)Cl,-3.385279278161544
C=CCCCS(=O)(=O)Cl,-6.849179158879408
O=C(NC1COC1=O)OC(=O)c1ccccc1,-13.039797662282893
COc1ccccc1C1C(=O)NC(=O)N2CCCCC12,-11.911551540548643
CCN(CC)C(=S)C(=S)N(C)C,-8.644250229540928
CC(C)CNS(=O)(=O)CS(C)(=O)=O,-18.89021090647361
O=C(NC1CCCOC1)C1=CNS(=O)(=O)N=C1,-22.505673035843486
O=CCC(O)C(O)(O)C=O,-13.93352610053674
CCCCNCC(C)(C)F,-1.5769583549053778
O=S1N=Cc2cncnc21,-14.986408391439983
COCC(SC)S(C)=O,-7.9710899497605086
CCNC(=CC(=O)C(C)C)OCC,-3.949906856243987
Cc1ccc(C(=O)C=CC=Cc2ccccc2)cc1,-5.946666222078763
S=C(N=C1CCN(c2ccccc2)N1)Nc1ccsc1,-11.9380386954053
CN=CC(CNCC(=O)O)=NN,-14.137870013821535
C#CC(=O)CCCS,-5.292142332113132
O=C(C(=O)C(F)(F)F)C(=O)C(F)(F)F,1.4097052435671362
O=C(CN1C(=O)CNC1=O)NCc1ccccc1,-18.69245270012469
CC#CC(C)(C)C(=O)S,-1.6138345488319747
COC(=N)C(C)(C)SC,-5.223940261451871
c1ccc(N2COCN2c2ccccc2)cc1,-4.504267132141866
O=C(S)CCCO,-8.271228759499332
Cn1c(=O)ccn(C2OC(CO)C3OC32)c1=O,-16.241507340071312
B1C[C@H]2CCC[C@@H]2C1,1.6417480316499482
CO[C@@H](CCCl)C(C)C,-1.621895529448594
CCOC(=O)C=C(NC(=O)c1ccccc1)SC(C)C,-5.321847353263191
CCC[C@H](C)NCC,-1.175373302712607
CS(=O)(=O)NCC(F)(F)Br,-9.596363360317435
C=CC(C)(Cl)Cl,-0.8885276436595727
c1nc2sc3c(c2s1)CCNC3,-9.21082183049233
O=C(C=Cc1ccccc1)N1CCNC1,-14.112370558101134
O=C(C#CN1CCOCC1)c1cccnc1,-11.72088355831525
C1CCC(CC23OCC(CO2)CO3)NC1,-10.636853603274842
c1ccc2c(c1)[nH]c(=NC1CCOCC1)c1cncn12,-15.566707379278679
O=C1NS(=O)(=O)C=CC1C1C=CC=CC1,-12.188785016804895
Cc1cc(=O)oc2cc3c(cc12)CCN3,-10.304630885884473
C1OPOCC1CC1COPOC1,-6.3890832849047365
C=C1NC(NN=Cc2ccccc2)=NC1=O,-18.44342638089596
CCCCCC(C)CP(P)PP,-0.09689993988776838
O=C1NCC1C1OCCO1,-12.856694928662233
CC=CC=C(C)C=C(C)N,-3.661134117028496
O=C1NC(=S)NC(=O)C1N1C(=O)COC1=O,-17.22210373184035
B(c1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2,-3.9592203448479824
Nc1c(Br)ccc(Br)c1-c1c(O)ccc2ccccc12,-9.829476678668934
CCCC(CCCS(C)(=O)=O)C(=O)N(C)C#N,-14.450747883666356
O=C1Cc2ncsc2C=N1,-12.835854727288954
CCON[S@](C)=O,-8.88243319313721
FC[C@H](Cl)CCCl,-3.400672073800652
c1ccc(CCc2nnco2)cc1,-7.17133223925599
CC(C)(CC(N)=O)C(O)O,-12.960919153472785
O=C(Cl)[C@@H](Cl)CCCl,-4.379366485787147
CC(C)(P)C(C)(C)CCP,0.6217779603289552
CN(C)c1ccc(-c2cc3ccccc3c(=O)o2)cc1,-7.091603455754106
CC(=O)CCC=C(C)CCCC(C)=CC(=O)C=C(C)C,-6.9613382349759965
O=C1CNSc2c[nH]cc21,-12.3248220653209
CC(=O)NCCOP(N)OCCC#N,-14.64545137626264
O=C(Nc1cn[nH]c1)N1CCCCCCCC1,-13.433178034319587
C1=CCC(n2ccnn2)=C1,-7.0718670427028325
O=C(C1=CCCC=C1)C1CC1,-4.183908099857136
