CCCOCC(C)OCC(C)O,7.08
C[C@H](O)CC[C@H](C)O,43.0
Cc1c[n]c(C)c[n]1,15.0
NNc1ccccc1,19.6
COc1cc2C=CC(=O)Oc2cc1O,204.0
O=NN(c1ccccc1)c1ccccc1,66.5
[I-].C[N+](C)(C)CCSP(=O)(OCC)OCC,138.0
CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,110.5
FC1(F)C(F)(F)C(Cl)=C(Cl)C1(F)F,-105.8
COc1c(F)c(F)c(F)c(F)c1F,-37.0
COc1cc(O)c2c(c1)OC(=C(O)C2=O)c1ccc(O)c(O)c1,295.0
N#Cc1cccc(O)c1,80.0
CNC(=O)N1C=C(F)C(=O)NC1=O,226.5
OCc1cc2ccccc2cc1,81.3
C=Cc1ccc(O)cc1,73.5
NC(=O)CN1CCCC1=O,152.0
O=C1Nc2cc(Cl)ccc2N1C1CCN(CCCN2c3ccccc3NC2=O)CC1,242.5
[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,205.5
CC(C)S(=O)(=O)[n]1c(N)[n]c2ccc(cc12)/C(=N/O)/c1ccccc1,198.5
NC(=O)c1ccc(F)cc1,155.5
CC(=C)C(=O)Cl,-60.0
CC(=O)c1c(O)c(Cc2c(O)c(c3OC(C)(C)C=Cc3c2O)C(=O)/C=C/c2ccccc2)c(O)c(C)c1O,212.0
O=C1c2c(ccc3ccccc32)-c2cc3ccccc3cc21,214.0
COCCOCCOCCO,-44.0
Clc1cc(Cl)c(cc1)C1(CC(Br)CO1)C[n]1c[n]c[n]1,84.0
Clc1ccc(CSc2ccc(Cl)cc2)cc1,75.0
Cc1ccc(cc1)S(=O)(=O)C1(CCC1)C(=O)OCC,53.5
CC(C)C(C(C)C)C(C)C,-81.7
CC(=O)c1ccc(OC)c(OC)c1OC,15.8
CC(C)CCCCCCO,64.5
N#Cc1c[n]ccc1,51.0
C=CCc1cc(Cl)ccc1O,48.0
Cc1cc(Br)ccc1O,64.7
CCCCCCCCCCCCCCCCCCC1CCCCC1,41.6
CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=C/C(/CC[C@@H]4[C@H]3CC[C@]12CC)=N/O)C#C,216.0
O=C1CCCC1C1CCCC1,-13.0
CC1=CC(=O)C=CC1=O,69.0
Cc1ccc(O)c(CCCC)c1,19.0
OC(=O)C1CCC(CC1)C(O)=O,312.5
CCCCCCCCCCC(C)C(O)=O,22.0
Nc1[n]c(N)[n]c2[n]c(N)c([n]c12)-c1ccccc1,316.0
CN(C)c1cc[n]cc1,112.0
N#Cc1c(F)cccc1F,31.0
N#Cc1cccc(Br)c1,39.5
NCCS,98.0
CC(C)CC=NO,48.5
Cc1cc[n]c(C)[n]1,-4.0
CC1NC(C)=C(C(C=1C(=O)OC)c1ccccc1[N+]([O-])=O)C(=O)OC,173.0
Nc1ccccc1C(O)=O,145.0
C[C@@H]1CC[C@@H](C)S1,-89.0
CCCCC(CNCC(CCCC)CC)CC,-60.0
CC(=O)[C@]1(O)Cc2c([C@H](C1)O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c(O)c1c(C(=O)c3cccc(OC)c3C1=O)c2O,208.5
NS(=O)(=O)c1ccc(cc1)SCCCCCO,103.0
CC(=O)CCc1ccccc1,-13.0
Oc1[n]c[n]c2[nH][n]cc21,350.0
CCCCCCCCCCC(Br)C(O)=O,32.0
CCCCCCCOC(=O)CCCCC,-34.4
COc1ccc2C[C@H]3c4c(-c2c1O)c1OCOc1cc4CCN3C,199.5
O=C(c1ccccc1)C(=O)c1ccccc1,94.8
